"account_id","account_name","industry","country","signup_date","referral_source","plan_tier","seats","is_trial","churn_flag","total_mrr","total_arr","active_subs","total_usage_events","avg_daily_usage","total_errors","unique_features","usage_velocity","ticket_volume","avg_res_time_hrs","high_priority_count","churn_date","is_churned"
"A-a6d261","Company_303","FinTech","CA","2023-11-29","other","Pro",9,"False","False",38191,458292,14,63,9.95238095238095,29,36,1.20481927710843,4,40,1,"2024-03-10",1
"A-443f6f","Company_304","Cybersecurity","US","2024-12-07","organic","Basic",19,"False","False",13594,163128,9,56,9.41071428571429,28,31,1.2125,4,28,2,NA,0
"A-202b67","Company_305","HealthTech","US","2024-03-22","organic","Pro",11,"False","False",18168,218016,9,46,9.71739130434783,40,29,1.05681818181818,4,36.75,3,"2024-09-14",1
"A-202b67","Company_305","HealthTech","US","2024-03-22","organic","Pro",11,"False","False",18168,218016,9,46,9.71739130434783,40,29,1.05681818181818,4,36.75,3,"2024-03-30",1
"A-00bed1","Company_306","Cybersecurity","US","2023-11-14","ads","Basic",28,"True","False",33506,402072,10,51,10.078431372549,27,32,0.954128440366973,4,31.75,4,"2024-01-03",1
"A-ffc04f","Company_307","EdTech","US","2024-06-06","ads","Pro",13,"False","False",20039,240468,15,86,9.96511627906977,64,37,0.904255319148936,7,17.7142857142857,3,"2024-08-03",1
"A-65c341","Company_308","FinTech","US","2023-12-26","ads","Pro",11,"True","False",30546,366552,8,38,10.7894736842105,18,25,0.858407079646018,5,41.4,4,"2024-12-16",1
"A-65c341","Company_308","FinTech","US","2023-12-26","ads","Pro",11,"True","False",30546,366552,8,38,10.7894736842105,18,25,0.858407079646018,5,41.4,4,"2024-03-07",1
"A-dcc2f0","Company_309","FinTech","UK","2023-07-22","organic","Basic",15,"False","False",17493,209916,15,76,10.9605263157895,26,35,0.855932203389831,2,27,1,"2024-04-10",1
"A-ced9aa","Company_310","DevTools","US","2024-10-05","other","Enterprise",3,"False","False",6252,75024,11,55,9.65454545454545,39,33,0.934065934065934,7,28.8571428571429,2,NA,0
"A-3d957b","Company_311","HealthTech","UK","2024-04-04","other","Pro",14,"False","False",11852,142224,6,15,9.53333333333333,13,13,1.18823529411765,3,41.3333333333333,3,"2024-05-05",1
"A-89ee83","Company_312","Cybersecurity","US","2024-10-04","organic","Pro",1,"False","True",24907,298884,11,59,9.57627118644068,26,28,1.08602150537634,5,21.8,2,NA,0
"A-883b7d","Company_313","Cybersecurity","IN","2024-03-28","other","Basic",17,"False","False",30524,366288,12,66,9.75757575757576,40,35,0.898989898989899,7,25.5714285714286,5,NA,0
"A-dcc3f1","Company_314","HealthTech","US","2023-12-27","event","Pro",21,"False","False",12747,152964,8,48,10.4166666666667,32,31,1.13,9,35.6666666666667,6,"2024-10-10",1
"A-dcc3f1","Company_314","HealthTech","US","2023-12-27","event","Pro",21,"False","False",12747,152964,8,48,10.4166666666667,32,31,1.13,9,35.6666666666667,6,"2024-07-16",1
"A-c62e55","Company_315","EdTech","US","2023-02-08","partner","Basic",1,"True","False",11902,142824,9,32,10.53125,13,24,1.10416666666667,4,27.5,2,NA,0
"A-e4144b","Company_316","EdTech","UK","2024-10-22","other","Pro",41,"False","False",35424,425088,10,43,10.2093023255814,21,26,1.02941176470588,3,57,2,NA,0
"A-e40f45","Company_317","HealthTech","US","2024-04-18","organic","Pro",21,"False","False",11825,141900,7,45,8.91111111111111,26,29,0.865979381443299,7,26.7142857142857,4,"2024-11-09",1
"A-96215d","Company_318","FinTech","US","2024-08-08","event","Enterprise",10,"False","False",10312,123744,6,32,10.84375,21,20,0.918181818181818,1,25,1,NA,0
"A-2b9d3e","Company_319","EdTech","US","2023-06-04","partner","Enterprise",1,"False","False",5142,61704,9,45,9.86666666666667,19,26,1.12087912087912,3,34.6666666666667,2,NA,0
"A-b7724f","Company_320","HealthTech","UK","2023-03-28","organic","Basic",1,"False","False",3222,38664,8,38,10,16,28,1.31111111111111,3,28.6666666666667,1,"2024-09-01",1
"A-b7724f","Company_320","HealthTech","UK","2023-03-28","organic","Basic",1,"False","False",3222,38664,8,38,10,16,28,1.31111111111111,3,28.6666666666667,1,"2024-01-01",1
"A-b7724f","Company_320","HealthTech","UK","2023-03-28","organic","Basic",1,"False","False",3222,38664,8,38,10,16,28,1.31111111111111,3,28.6666666666667,1,"2023-08-25",1
"A-310452","Company_321","DevTools","FR","2024-12-25","other","Enterprise",9,"False","False",11003,132036,5,25,10.72,16,20,1.04761904761905,5,34.2,1,"2024-12-25",1
"A-310452","Company_321","DevTools","FR","2024-12-25","other","Enterprise",9,"False","False",11003,132036,5,25,10.72,16,20,1.04761904761905,5,34.2,1,"2024-12-27",1
"A-eb1312","Company_322","FinTech","US","2024-09-16","partner","Pro",25,"False","False",18147,217764,12,65,10.2,38,31,1.07207207207207,1,68,0,"2024-09-28",1
"A-eb1312","Company_322","FinTech","US","2024-09-16","partner","Pro",25,"False","False",18147,217764,12,65,10.2,38,31,1.07207207207207,1,68,0,"2024-10-03",1
"A-df1e44","Company_323","Cybersecurity","UK","2024-02-23","organic","Enterprise",12,"False","False",13107,157284,11,42,10,14,25,1.01063829787234,2,53,1,"2024-11-20",1
"A-df1e44","Company_323","Cybersecurity","UK","2024-02-23","organic","Enterprise",12,"False","False",13107,157284,11,42,10,14,25,1.01063829787234,2,53,1,"2024-10-17",1
"A-6a7c9d","Company_324","Cybersecurity","US","2024-10-24","organic","Enterprise",26,"False","True",13028,156336,5,19,9.94736842105263,6,15,1.13978494623656,3,34.3333333333333,2,"2024-11-21",1
"A-6a7c9d","Company_324","Cybersecurity","US","2024-10-24","organic","Enterprise",26,"False","True",13028,156336,5,19,9.94736842105263,6,15,1.13978494623656,3,34.3333333333333,2,"2024-11-15",1
"A-cbd1a3","Company_325","DevTools","US","2024-11-25","other","Basic",6,"False","True",16351,196212,10,45,10.3333333333333,32,29,1.05102040816327,4,34.5,1,NA,0
"A-a8d89d","Company_326","EdTech","US","2023-12-08","ads","Pro",13,"False","False",29320,351840,12,54,10.2037037037037,26,32,0.777777777777778,2,44.5,0,"2024-01-18",1
"A-a8d89d","Company_326","EdTech","US","2023-12-08","ads","Pro",13,"False","False",29320,351840,12,54,10.2037037037037,26,32,0.777777777777778,2,44.5,0,"2024-08-26",1
"A-600734","Company_327","DevTools","US","2023-11-14","organic","Pro",29,"True","True",18132,217584,13,69,9.56521739130435,30,33,1,7,52.5714285714286,5,NA,0
"A-86fc1d","Company_328","DevTools","UK","2024-07-26","partner","Basic",26,"False","False",15181,182172,9,37,9.81081081081081,26,26,0.971428571428571,5,27,5,"2024-08-12",1
"A-78f02b","Company_329","HealthTech","US","2024-11-17","event","Enterprise",11,"False","False",15081,180972,4,20,10.55,16,17,0.981308411214953,4,45.75,1,"2024-12-02",1
"A-78f02b","Company_329","HealthTech","US","2024-11-17","event","Enterprise",11,"False","False",15081,180972,4,20,10.55,16,17,0.981308411214953,4,45.75,1,"2024-12-09",1
"A-acb7f7","Company_330","EdTech","US","2024-01-06","ads","Basic",32,"False","False",32574,390888,12,62,9.87096774193548,36,33,1.04807692307692,3,41,1,"2024-03-21",1
"A-712f1c","Company_331","DevTools","US","2023-12-16","ads","Basic",17,"False","True",42999,515988,12,68,9.27941176470588,34,32,0.866666666666667,6,41.6666666666667,3,"2024-10-24",1
"A-3793ee","Company_332","Cybersecurity","CA","2023-03-21","organic","Enterprise",49,"True","False",26705,320460,7,38,9.26315789473684,11,25,0.857142857142857,4,43.75,1,"2023-06-16",1
"A-9a532a","Company_333","HealthTech","US","2024-07-06","partner","Enterprise",11,"False","False",10945,131340,4,18,10.2777777777778,15,16,1.20430107526882,2,57.5,1,NA,0
"A-2ebb4b","Company_334","HealthTech","US","2023-05-15","ads","Basic",41,"False","False",30688,368256,10,50,9.76,33,27,1.16666666666667,2,43.5,1,"2024-12-29",1
"A-2ebb4b","Company_334","HealthTech","US","2023-05-15","ads","Basic",41,"False","False",30688,368256,10,50,9.76,33,27,1.16666666666667,2,43.5,1,"2023-08-04",1
"A-2ebb4b","Company_334","HealthTech","US","2023-05-15","ads","Basic",41,"False","False",30688,368256,10,50,9.76,33,27,1.16666666666667,2,43.5,1,"2023-08-19",1
"A-6843f2","Company_335","HealthTech","CA","2024-12-10","ads","Enterprise",21,"False","False",16520,198240,9,46,10.4565217391304,17,24,1.44578313253012,2,36.5,1,NA,0
"A-c9bb3e","Company_336","EdTech","US","2024-03-24","ads","Pro",5,"False","False",15217,182604,10,46,10.304347826087,20,27,1.01136363636364,7,27.7142857142857,5,"2024-07-29",1
"A-c9bb3e","Company_336","EdTech","US","2024-03-24","ads","Pro",5,"False","False",15217,182604,10,46,10.304347826087,20,27,1.01136363636364,7,27.7142857142857,5,"2024-10-03",1
"A-4814a3","Company_337","Cybersecurity","IN","2024-09-17","event","Basic",87,"False","True",87957,1055484,11,60,9.78333333333333,45,35,1.27956989247312,4,18.75,2,"2024-11-25",1
"A-b7b7b7","Company_338","FinTech","US","2024-06-30","event","Basic",24,"False","True",28558,342696,12,55,10.3818181818182,26,31,0.964601769911504,3,17,0,NA,0
"A-ccc747","Company_339","HealthTech","FR","2024-01-12","event","Pro",16,"False","True",4812,57744,6,30,9.46666666666667,13,23,1.02105263157895,4,32.25,1,"2024-04-15",1
"A-ccc747","Company_339","HealthTech","FR","2024-01-12","event","Pro",16,"False","True",4812,57744,6,30,9.46666666666667,13,23,1.02105263157895,4,32.25,1,"2024-09-02",1
"A-ccc747","Company_339","HealthTech","FR","2024-01-12","event","Pro",16,"False","True",4812,57744,6,30,9.46666666666667,13,23,1.02105263157895,4,32.25,1,"2024-08-07",1
"A-bb3bd4","Company_340","HealthTech","US","2024-01-27","ads","Basic",23,"False","False",7452,89424,7,30,10.5,11,18,1.29347826086957,11,32.7272727272727,5,"2024-06-30",1
"A-bb3bd4","Company_340","HealthTech","US","2024-01-27","ads","Basic",23,"False","False",7452,89424,7,30,10.5,11,18,1.29347826086957,11,32.7272727272727,5,"2024-05-30",1
"A-09316c","Company_341","FinTech","AU","2024-09-11","organic","Enterprise",70,"False","False",70000,840000,11,54,10.4814814814815,31,28,0.980769230769231,4,54.75,1,"2024-12-05",1
"A-96bbc6","Company_342","Cybersecurity","US","2024-05-07","organic","Enterprise",39,"False","False",30426,365112,8,49,9.83673469387755,25,30,0.936936936936937,3,51.3333333333333,1,"2024-06-24",1
"A-96bbc6","Company_342","Cybersecurity","US","2024-05-07","organic","Enterprise",39,"False","False",30426,365112,8,49,9.83673469387755,25,30,0.936936936936937,3,51.3333333333333,1,"2024-12-04",1
"A-96bbc6","Company_342","Cybersecurity","US","2024-05-07","organic","Enterprise",39,"False","False",30426,365112,8,49,9.83673469387755,25,30,0.936936936936937,3,51.3333333333333,1,"2024-12-21",1
"A-bc4d48","Company_343","EdTech","US","2024-06-12","ads","Pro",35,"True","False",12390,148680,7,32,10.03125,9,24,1.08910891089109,6,41.1666666666667,4,NA,0
"A-b30291","Company_344","HealthTech","US","2024-04-05","event","Basic",5,"True","True",5375,64500,10,48,10.8125,31,26,1.14432989690722,1,16,1,"2024-09-03",1
"A-cdf020","Company_345","DevTools","AU","2023-08-16","organic","Pro",23,"False","False",18072,216864,8,40,9.475,18,25,1.1358024691358,4,29.5,2,"2023-12-08",1
"A-cdf020","Company_345","DevTools","AU","2023-08-16","organic","Pro",23,"False","False",18072,216864,8,40,9.475,18,25,1.1358024691358,4,29.5,2,"2024-11-07",1
"A-e6afc1","Company_346","DevTools","US","2023-02-24","ads","Pro",1,"False","False",22582,270984,11,71,9.56338028169014,30,32,0.737864077669903,0,0,0,NA,0
"A-e3bd71","Company_347","Cybersecurity","US","2023-03-25","partner","Basic",31,"False","False",41630,499560,11,61,10.4590163934426,27,32,1.02020202020202,4,30.25,2,"2023-12-30",1
"A-b179bf","Company_348","Cybersecurity","IN","2024-10-27","ads","Basic",43,"False","False",17931,215172,5,39,10.2051282051282,18,23,1.2,6,24.6666666666667,4,"2024-11-25",1
"A-b179bf","Company_348","Cybersecurity","IN","2024-10-27","ads","Basic",43,"False","False",17931,215172,5,39,10.2051282051282,18,23,1.2,6,24.6666666666667,4,"2024-12-05",1
"A-b179bf","Company_348","Cybersecurity","IN","2024-10-27","ads","Basic",43,"False","False",17931,215172,5,39,10.2051282051282,18,23,1.2,6,24.6666666666667,4,"2024-10-31",1
"A-098560","Company_349","DevTools","UK","2023-10-21","ads","Enterprise",1,"False","True",12326,147912,11,55,10.3090909090909,32,32,0.92156862745098,2,28,1,"2024-09-04",1
"A-098560","Company_349","DevTools","UK","2023-10-21","ads","Enterprise",1,"False","True",12326,147912,11,55,10.3090909090909,32,32,0.92156862745098,2,28,1,"2024-05-30",1
"A-82861f","Company_350","DevTools","UK","2024-04-25","organic","Basic",41,"False","False",43633,523596,10,50,9.24,43,28,0.947916666666667,5,24.4,2,"2024-05-17",1
"A-94c3cd","Company_351","FinTech","CA","2023-09-20","other","Enterprise",32,"False","False",9036,108432,6,31,9.87096774193548,18,18,0.96078431372549,4,44.75,2,NA,0
"A-a33200","Company_352","HealthTech","US","2024-09-15","partner","Basic",29,"False","False",28913,346956,12,55,9.4,26,33,0.978723404255319,3,36.3333333333333,1,"2024-10-07",1
"A-034368","Company_353","EdTech","US","2023-11-05","event","Enterprise",19,"False","False",11194,134328,5,28,9.46428571428571,25,20,1.07216494845361,5,41.2,2,"2024-08-29",1
"A-b54c01","Company_354","DevTools","US","2024-09-29","event","Enterprise",29,"False","False",3393,40716,4,23,9.82608695652174,17,15,0.932692307692308,5,42.6,1,"2024-10-23",1
"A-d82ef9","Company_355","EdTech","UK","2024-07-02","other","Basic",26,"False","True",14327,171924,14,68,9.98529411764706,46,32,1.02040816326531,5,39.8,3,"2024-08-06",1
"A-bb2f49","Company_356","Cybersecurity","US","2023-05-28","other","Pro",8,"False","False",23990,287880,11,60,10.3,42,31,1.04424778761062,3,22.3333333333333,2,NA,0
"A-1f559b","Company_357","HealthTech","US","2023-09-04","organic","Enterprise",5,"True","True",11756,141072,10,40,10,27,29,1.36585365853659,5,50.4,4,"2024-09-28",1
"A-5a215a","Company_358","EdTech","FR","2024-01-05","other","Enterprise",87,"False","False",130152,1561824,18,80,10.0875,71,32,0.80327868852459,4,29.5,2,NA,0
"A-3f9cc0","Company_359","HealthTech","US","2024-06-03","event","Basic",22,"False","False",19940,239280,7,42,9.69047619047619,24,25,0.797979797979798,5,34.8,3,"2024-12-21",1
"A-3f9cc0","Company_359","HealthTech","US","2024-06-03","event","Basic",22,"False","False",19940,239280,7,42,9.69047619047619,24,25,0.797979797979798,5,34.8,3,"2024-08-09",1
"A-3f9cc0","Company_359","HealthTech","US","2024-06-03","event","Basic",22,"False","False",19940,239280,7,42,9.69047619047619,24,25,0.797979797979798,5,34.8,3,"2024-07-18",1
"A-f9cc74","Company_360","DevTools","FR","2024-10-12","partner","Enterprise",30,"True","False",15557,186684,10,50,9.68,22,30,0.946808510638298,6,49.8333333333333,0,NA,0
"A-ed510f","Company_361","Cybersecurity","IN","2023-01-17","partner","Basic",42,"False","False",36162,433944,10,49,10.0612244897959,28,27,1.04901960784314,9,44.5555555555556,4,"2023-05-05",1
"A-5c9849","Company_362","EdTech","IN","2024-11-03","partner","Basic",19,"False","False",36755,441060,9,46,10.2826086956522,23,30,0.885714285714286,4,59.5,2,"2024-11-13",1
"A-a7bd4b","Company_363","Cybersecurity","US","2023-02-15","ads","Enterprise",5,"False","False",6268,75216,11,55,10.4727272727273,37,29,1.13829787234043,6,36.8333333333333,4,"2024-10-15",1
"A-d4ac0e","Company_364","DevTools","UK","2024-04-20","ads","Basic",18,"False","False",27557,330684,19,80,9.9125,53,38,0.919642857142857,4,21,2,NA,0
"A-ffdfd5","Company_365","EdTech","US","2024-04-13","organic","Basic",3,"False","True",14322,171864,10,52,10.1730769230769,28,29,1.06185567010309,0,0,0,"2024-08-08",1
"A-0dbdc6","Company_366","Cybersecurity","DE","2023-02-12","other","Pro",30,"False","True",28273,339276,9,52,9.84615384615385,31,32,0.990196078431373,4,47,1,"2024-04-14",1
"A-0dbdc6","Company_366","Cybersecurity","DE","2023-02-12","other","Pro",30,"False","True",28273,339276,9,52,9.84615384615385,31,32,0.990196078431373,4,47,1,"2023-11-26",1
"A-7cfe77","Company_367","DevTools","US","2024-07-10","ads","Pro",69,"False","False",12765,153180,5,19,10.7894736842105,11,16,1,7,30.7142857142857,3,"2024-12-19",1
"A-7cfe77","Company_367","DevTools","US","2024-07-10","ads","Pro",69,"False","False",12765,153180,5,19,10.7894736842105,11,16,1,7,30.7142857142857,3,"2024-09-09",1
"A-1f0636","Company_368","EdTech","AU","2024-01-01","partner","Pro",105,"False","False",94710,1136520,11,68,10.0735294117647,30,32,0.972222222222222,2,38.5,2,NA,0
"A-40de06","Company_369","Cybersecurity","US","2023-05-08","event","Enterprise",28,"False","True",28862,346344,16,91,9.91208791208791,43,37,0.787037037037037,3,40.3333333333333,1,NA,0
"A-cb5333","Company_370","DevTools","US","2024-03-26","ads","Pro",33,"False","False",26256,315072,16,82,9.70731707317073,34,36,1.06122448979592,4,30.75,2,"2024-08-11",1
"A-309e54","Company_371","DevTools","US","2024-12-09","other","Pro",15,"False","False",28549,342588,11,52,9.78846153846154,24,28,0.761061946902655,5,23.8,3,"2024-12-14",1
"A-6e7827","Company_372","DevTools","US","2023-03-26","other","Basic",1,"False","False",8344,100128,9,41,10.219512195122,31,24,0.959183673469388,2,51,0,"2024-04-09",1
"A-6e7827","Company_372","DevTools","US","2023-03-26","other","Basic",1,"False","False",8344,100128,9,41,10.219512195122,31,24,0.959183673469388,2,51,0,"2023-09-19",1
"A-50bb9f","Company_373","Cybersecurity","US","2024-07-12","organic","Pro",2,"False","False",17263,207156,8,24,11.5,15,18,1.00900900900901,7,33.2857142857143,3,"2024-09-12",1
"A-50bb9f","Company_373","Cybersecurity","US","2024-07-12","organic","Pro",2,"False","False",17263,207156,8,24,11.5,15,18,1.00900900900901,7,33.2857142857143,3,"2024-09-08",1
"A-5fe118","Company_374","Cybersecurity","US","2024-11-07","other","Enterprise",39,"False","False",22290,267480,5,21,11.0952380952381,12,14,0.982142857142857,1,19,1,"2024-12-16",1
"A-5247b3","Company_375","FinTech","UK","2024-03-12","partner","Pro",16,"True","False",11791,141492,11,60,10.1666666666667,29,32,0.898148148148148,5,45.8,4,"2024-10-16",1
"A-5247b3","Company_375","FinTech","UK","2024-03-12","partner","Pro",16,"True","False",11791,141492,11,60,10.1666666666667,29,32,0.898148148148148,5,45.8,4,"2024-10-12",1
"A-f44180","Company_376","Cybersecurity","UK","2023-02-13","event","Pro",9,"False","False",28788,345456,11,52,10,22,27,0.850877192982456,2,46.5,1,"2023-04-29",1
"A-c16cf7","Company_377","EdTech","US","2024-10-16","event","Pro",13,"True","False",12274,147288,10,58,9.94827586206897,26,33,0.841121495327103,3,48.3333333333333,0,"2024-12-07",1
"A-c16cf7","Company_377","EdTech","US","2024-10-16","event","Pro",13,"True","False",12274,147288,10,58,9.94827586206897,26,33,0.841121495327103,3,48.3333333333333,0,"2024-11-08",1
"A-d42431","Company_378","FinTech","FR","2024-06-09","ads","Enterprise",22,"True","False",21160,253920,9,47,9.72340425531915,34,26,0.958762886597938,4,24.25,3,"2024-06-26",1
"A-d42431","Company_378","FinTech","FR","2024-06-09","ads","Enterprise",22,"True","False",21160,253920,9,47,9.72340425531915,34,26,0.958762886597938,4,24.25,3,"2024-10-12",1
"A-6965e1","Company_379","DevTools","US","2024-11-25","organic","Basic",13,"False","False",27765,333180,12,59,10.6271186440678,29,27,1.35365853658537,3,39,1,"2024-12-09",1
"A-6965e1","Company_379","DevTools","US","2024-11-25","organic","Basic",13,"False","False",27765,333180,12,59,10.6271186440678,29,27,1.35365853658537,3,39,1,"2024-12-04",1
"A-6965e1","Company_379","DevTools","US","2024-11-25","organic","Basic",13,"False","False",27765,333180,12,59,10.6271186440678,29,27,1.35365853658537,3,39,1,"2024-12-02",1
"A-0354fe","Company_380","Cybersecurity","US","2024-10-22","other","Basic",34,"False","False",15470,185640,7,45,10.2888888888889,30,28,0.850877192982456,4,20,2,"2024-11-26",1
"A-0354fe","Company_380","Cybersecurity","US","2024-10-22","other","Basic",34,"False","False",15470,185640,7,45,10.2888888888889,30,28,0.850877192982456,4,20,2,"2024-11-15",1
"A-0a62f5","Company_381","FinTech","UK","2024-09-11","partner","Pro",16,"False","False",4861,58332,4,25,9.76,7,20,1.01,2,33.5,2,"2024-10-10",1
"A-0a62f5","Company_381","FinTech","UK","2024-09-11","partner","Pro",16,"False","False",4861,58332,4,25,9.76,7,20,1.01,2,33.5,2,"2024-09-27",1
"A-0a62f5","Company_381","FinTech","UK","2024-09-11","partner","Pro",16,"False","False",4861,58332,4,25,9.76,7,20,1.01,2,33.5,2,"2024-12-18",1
"A-0a62f5","Company_381","FinTech","UK","2024-09-11","partner","Pro",16,"False","False",4861,58332,4,25,9.76,7,20,1.01,2,33.5,2,"2024-12-27",1
"A-0a62f5","Company_381","FinTech","UK","2024-09-11","partner","Pro",16,"False","False",4861,58332,4,25,9.76,7,20,1.01,2,33.5,2,"2024-12-07",1
"A-f5641b","Company_382","EdTech","US","2024-03-30","other","Pro",31,"False","False",39120,469440,10,39,11.2307692307692,18,27,1.01801801801802,4,47.5,3,"2024-06-17",1
"A-f5641b","Company_382","EdTech","US","2024-03-30","other","Pro",31,"False","False",39120,469440,10,39,11.2307692307692,18,27,1.01801801801802,4,47.5,3,"2024-04-20",1
"A-b44e3e","Company_383","Cybersecurity","UK","2024-02-12","ads","Basic",40,"False","False",43521,522252,7,38,10.1842105263158,13,20,0.971153846153846,3,40,2,"2024-04-14",1
"A-3b37d9","Company_384","FinTech","US","2023-01-27","event","Enterprise",23,"False","False",19435,233220,7,43,10.4883720930233,21,26,1.00980392156863,5,36,2,"2024-10-13",1
"A-3b37d9","Company_384","FinTech","US","2023-01-27","event","Enterprise",23,"False","False",19435,233220,7,43,10.4883720930233,21,26,1.00980392156863,5,36,2,"2023-12-26",1
"A-54d94a","Company_385","Cybersecurity","IN","2023-05-01","event","Basic",27,"False","False",12557,150684,11,59,9.86440677966102,28,30,0.798245614035088,4,53.75,0,NA,0
"A-7f29a7","Company_386","Cybersecurity","UK","2024-09-18","event","Basic",41,"True","False",18860,226320,11,62,9.98387096774194,38,32,0.79646017699115,1,24,1,"2024-10-09",1
"A-089363","Company_387","FinTech","AU","2023-05-06","event","Basic",2,"False","False",21104,253248,14,61,10.2950819672131,33,30,1.00952380952381,3,35,1,"2023-11-27",1
"A-524364","Company_388","DevTools","FR","2024-12-31","partner","Enterprise",3,"False","False",9552,114624,6,26,9.11538461538461,24,18,1.02127659574468,3,47.6666666666667,2,NA,0
"A-855a48","Company_389","EdTech","US","2023-12-22","partner","Pro",14,"True","False",30376,364512,8,44,10.1818181818182,16,26,1.01941747572816,5,39.6,4,"2024-08-01",1
"A-756192","Company_390","FinTech","IN","2023-06-11","other","Basic",19,"False","False",21400,256800,10,64,9.640625,43,32,0.981481481481482,3,37.3333333333333,2,NA,0
"A-49b828","Company_391","FinTech","IN","2023-05-05","ads","Pro",6,"False","False",31108,373296,14,65,10.5692307692308,45,29,1.025,3,13.6666666666667,0,NA,0
"A-c7ffc2","Company_392","Cybersecurity","US","2023-01-27","partner","Pro",30,"True","False",36112,433344,12,62,10.3225806451613,28,30,1.07368421052632,2,64,1,"2023-11-11",1
"A-c7ffc2","Company_392","Cybersecurity","US","2023-01-27","partner","Pro",30,"True","False",36112,433344,12,62,10.3225806451613,28,30,1.07368421052632,2,64,1,"2023-04-15",1
"A-751c58","Company_393","FinTech","UK","2024-07-18","organic","Basic",15,"False","False",19597,235164,11,53,10.8301886792453,12,31,1.02678571428571,5,39.6,0,"2024-11-05",1
"A-751c58","Company_393","FinTech","UK","2024-07-18","organic","Basic",15,"False","False",19597,235164,11,53,10.8301886792453,12,31,1.02678571428571,5,39.6,0,"2024-09-17",1
"A-751c58","Company_393","FinTech","UK","2024-07-18","organic","Basic",15,"False","False",19597,235164,11,53,10.8301886792453,12,31,1.02678571428571,5,39.6,0,"2024-12-16",1
"A-72799b","Company_394","DevTools","FR","2023-11-13","event","Enterprise",20,"False","True",17315,207780,10,56,9.82142857142857,34,31,0.857142857142857,2,33.5,1,"2024-05-05",1
"A-812c5b","Company_395","DevTools","CA","2024-02-25","organic","Basic",55,"False","True",29884,358608,13,88,9.84090909090909,46,33,0.918367346938776,4,27,3,"2024-05-11",1
"A-69b156","Company_396","EdTech","US","2023-11-21","other","Pro",7,"False","True",14293,171516,9,36,10,20,24,1.09574468085106,7,32,4,NA,0
"A-075038","Company_397","HealthTech","UK","2023-05-12","ads","Basic",17,"False","False",18909,226908,14,70,10.6142857142857,31,32,0.75,2,43.5,2,"2024-09-05",1
"A-940b8b","Company_398","HealthTech","DE","2024-03-19","organic","Basic",1,"False","False",9640,115680,8,35,10.3428571428571,32,23,1.11827956989247,3,41.3333333333333,2,NA,0
"A-2d1036","Company_399","FinTech","US","2024-06-14","ads","Pro",69,"False","True",64653,775836,13,69,10.0289855072464,40,31,1,5,37.8,2,"2024-10-28",1
"A-2d1036","Company_399","FinTech","US","2024-06-14","ads","Pro",69,"False","True",64653,775836,13,69,10.0289855072464,40,31,1,5,37.8,2,"2024-10-19",1
"A-0f6450","Company_400","FinTech","US","2024-12-27","other","Pro",28,"True","True",23800,285600,11,54,9.98148148148148,39,31,0.878504672897196,8,29.75,1,"2024-12-29",1
"A-0f6450","Company_400","FinTech","US","2024-12-27","other","Pro",28,"True","True",23800,285600,11,54,9.98148148148148,39,31,0.878504672897196,8,29.75,1,"2024-12-30",1
"A-9affe6","Company_401","Cybersecurity","US","2023-03-22","other","Pro",7,"False","False",10636,127632,11,47,10.063829787234,16,26,1.30120481927711,3,58,2,"2024-01-12",1
"A-80eeb6","Company_402","Cybersecurity","UK","2023-05-09","organic","Enterprise",22,"False","False",68489,821868,16,76,9.53947368421053,43,38,0.897959183673469,4,40.25,3,"2023-10-19",1
"A-80eeb6","Company_402","Cybersecurity","UK","2023-05-09","organic","Enterprise",22,"False","False",68489,821868,16,76,9.53947368421053,43,38,0.897959183673469,4,40.25,3,"2024-02-09",1
"A-d4e0d4","Company_403","FinTech","US","2024-10-18","other","Basic",117,"False","False",138060,1656720,10,49,9.95918367346939,33,30,0.848214285714286,4,39.25,1,NA,0
"A-c7e58b","Company_404","HealthTech","IN","2023-06-25","other","Pro",3,"False","False",5384,64608,7,34,10.0882352941176,18,22,0.972727272727273,5,30.6,2,NA,0
"A-016043","Company_405","EdTech","CA","2024-07-31","organic","Basic",4,"True","False",16516,198192,11,47,10.4255319148936,21,26,1.28571428571429,3,30.3333333333333,2,"2024-08-11",1
"A-bbe56f","Company_406","HealthTech","US","2023-02-16","ads","Enterprise",21,"False","False",6025,72300,5,22,10.5454545454545,8,13,0.954128440366973,4,26.25,2,NA,0
"A-7c5768","Company_407","HealthTech","UK","2024-03-02","event","Enterprise",3,"False","False",3389,40668,9,46,10.0217391304348,31,27,1,5,28.8,4,NA,0
"A-751bd4","Company_408","Cybersecurity","UK","2024-07-12","partner","Pro",10,"False","False",190,2280,2,10,9.2,0,9,0.989247311827957,6,23.1666666666667,4,"2024-09-22",1
"A-4e0e85","Company_409","DevTools","US","2023-09-08","organic","Enterprise",6,"False","False",4544,54528,8,31,9.29032258064516,9,20,0.967391304347826,2,53,1,"2024-03-14",1
"A-4e0e85","Company_409","DevTools","US","2023-09-08","organic","Enterprise",6,"False","False",4544,54528,8,31,9.29032258064516,9,20,0.967391304347826,2,53,1,"2023-11-16",1
"A-ad3abd","Company_410","FinTech","US","2023-03-03","event","Pro",44,"False","False",16896,202752,7,29,10.2068965517241,11,20,0.87378640776699,3,13,2,"2023-07-12",1
